show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s001210,Movie,Title 166 165,Director_225,"Actor_165, Actor_183",Multiple,2008-07-01,1998,PG,85 min,Thrillers,A compelling thrillers story about title 166 165.
s001211,TV Show,Title 122 739,Director_250,"Actor_1325, Actor_1667, Actor_1803, Actor_106",Japan,2013-09-11,2022,TV-MA,10 Seasons,"Action, Horror, Romance",A compelling action story about title 122 739.
s001212,Movie,Title 259 162,Director_227,"Actor_492, Actor_1070, Actor_371",Mexico,2023-09-26,2020,TV-MA,127 min,Reality TV,A compelling reality tv story about title 259 162.
s001213,Movie,Title 377 95,Director_4,"Actor_961, Actor_423, Actor_1207, Actor_1723, Actor_851, Actor_1054",Netherlands,2020-11-05,1998,G,83 min,"Animation, Kids",A compelling animation story about title 377 95.
s001214,Movie,Title 483 356,Director_717,"Actor_487, Actor_1290, Actor_1097, Actor_3, Actor_1956",Italy,2008-11-05,1990,PG,107 min,Fantasy,A compelling fantasy story about title 483 356.
s001215,Movie,Title 298 216,Director_72,"Actor_1001, Actor_1565, Actor_636",Australia,2009-06-18,1999,PG,135 min,"Dramas, Thrillers",A compelling dramas story about title 298 216.
s001216,TV Show,Title 197 825,Director_194,"Actor_706, Actor_1020, Actor_180, Actor_1833",United States,2010-01-01,2000,PG,20 Seasons,"Comedies, Action, Thrillers",A compelling comedies story about title 197 825.
s001217,Movie,Title 363 268,Director_751,"Actor_1054, Actor_1877, Actor_274, Actor_878, Actor_469, Actor_213",France,2006-08-01,2018,G,88 min,Reality TV,A compelling reality tv story about title 363 268.
s001218,TV Show,Title 443 139,Director_472,"Actor_964, Actor_893",France,2015-10-11,1999,PG,4 Seasons,Animation,A compelling animation story about title 443 139.
s001219,Movie,Title 397 431,Director_182,"Actor_1473, Actor_735, Actor_1950, Actor_1085, Actor_1292, Actor_1880",Canada,2014-05-31,2004,NR,127 min,"Crime, Dramas, Kids",A compelling crime story about title 397 431.
s001220,TV Show,Title 541 465,Director_459,"Actor_1570, Actor_306, Actor_54",Sweden,2007-10-06,1997,R,16 Seasons,Crime,A compelling crime story about title 541 465.
s001221,TV Show,Title 504 525,Director_284,"Actor_1669, Actor_295, Actor_1710, Actor_1337",Brazil,2009-03-08,2019,PG,15 Seasons,Comedies,A compelling comedies story about title 504 525.
s001222,Movie,Title 237 133,Director_433,"Actor_764, Actor_1901, Actor_1583",Spain,2010-01-11,2009,R,101 min,"Reality TV, Crime",A compelling reality tv story about title 237 133.
s001223,Movie,Title 127 457,Director_393,"Actor_162, Actor_527, Actor_1521, Actor_714",Japan,2005-09-12,2005,R,122 min,"Thrillers, Animation",A compelling thrillers story about title 127 457.
s001224,TV Show,Title 304 794,Director_326,"Actor_1429, Actor_1509",Japan,2016-12-03,1990,TV-PG,19 Seasons,"Romance, Crime, Dramas",A compelling romance story about title 304 794.
s001225,Movie,Title 589 461,Director_647,"Actor_554, Actor_1654, Actor_1138, Actor_373, Actor_936, Actor_1801",Multiple,2005-08-23,2018,NR,167 min,"Comedies, Kids",A compelling comedies story about title 589 461.
s001226,TV Show,Title 407 413,Director_110,"Actor_927, Actor_739",Sweden,2023-11-05,1993,R,7 Seasons,"Thrillers, Horror, Documentaries",A compelling thrillers story about title 407 413.
s001227,Movie,Title 483 696,,"Actor_1038, Actor_1912, Actor_469, Actor_226, Actor_1534, Actor_1498",Australia,2021-11-14,2020,PG-13,176 min,"Documentaries, Sci-Fi, Romance",A compelling documentaries story about title 483 696.
s001228,TV Show,Title 479 298,Director_313,"Actor_656, Actor_1629, Actor_1724",Italy,2021-02-17,2002,TV-MA,12 Seasons,"Crime, Romance",A compelling crime story about title 479 298.
s001229,Movie,Title 168 709,,"Actor_1733, Actor_174, Actor_1819",France,2024-05-13,2005,G,107 min,Animation,A compelling animation story about title 168 709.
s001230,TV Show,Title 150 55,Director_390,"Actor_37, Actor_1452, Actor_1911, Actor_617, Actor_1282, Actor_663",Japan,2008-01-08,2000,PG,12 Seasons,Documentaries,A compelling documentaries story about title 150 55.
s001231,Movie,Title 86 826,Director_263,"Actor_1539, Actor_122, Actor_627, Actor_1040, Actor_1802, Actor_1680",Multiple,2010-12-13,1994,TV-PG,87 min,Family,A compelling family story about title 86 826.
s001232,Movie,Title 242 2,Director_502,"Actor_495, Actor_320, Actor_268, Actor_489, Actor_1444",Brazil,2018-11-08,2015,TV-PG,175 min,"Action, Sci-Fi",A compelling action story about title 242 2.
s001233,TV Show,Title 5 273,Director_336,"Actor_1529, Actor_1962, Actor_458",South Korea,2013-11-28,1999,PG-13,6 Seasons,Sci-Fi,A compelling sci-fi story about title 5 273.
s001234,TV Show,Title 331 461,Director_457,"Actor_1200, Actor_1767, Actor_1748, Actor_1556",South Korea,2021-11-16,2001,G,15 Seasons,"Reality TV, Family",A compelling reality tv story about title 331 461.
s001235,TV Show,Title 109 251,Director_608,"Actor_1532, Actor_356, Actor_1554, Actor_1785, Actor_194",Germany,2011-10-02,2005,TV-MA,16 Seasons,Comedies,A compelling comedies story about title 109 251.
s001236,TV Show,Title 570 675,Director_162,"Actor_107, Actor_1175",Italy,2021-09-23,1990,R,14 Seasons,"Fantasy, Documentaries, Kids",A compelling fantasy story about title 570 675.
s001237,Movie,Title 11 897,Director_498,"Actor_1216, Actor_1354",Brazil,2005-11-19,2002,R,169 min,"Romance, Horror",A compelling romance story about title 11 897.
s001238,TV Show,Title 317 128,Director_595,"Actor_1377, Actor_1786, Actor_992, Actor_720, Actor_733",Multiple,2011-11-01,2021,TV-14,8 Seasons,"Animation, Sci-Fi",A compelling animation story about title 317 128.
s001239,TV Show,Title 267 217,Director_673,"Actor_377, Actor_295, Actor_1546, Actor_1133, Actor_1170",Italy,2010-08-16,2017,PG-13,13 Seasons,"Kids, Reality TV, Animation",A compelling kids story about title 267 217.
s001240,Movie,Title 273 652,Director_736,"Actor_25, Actor_1219, Actor_1397, Actor_930, Actor_52",Canada,2017-05-17,2013,TV-MA,133 min,"Fantasy, Animation, Action",A compelling fantasy story about title 273 652.
s001241,Movie,Title 516 760,Director_217,"Actor_955, Actor_586, Actor_862",Australia,2021-09-05,1997,R,160 min,"Dramas, Thrillers, Sci-Fi",A compelling dramas story about title 516 760.
s001242,Movie,Title 90 355,Director_749,"Actor_274, Actor_1329, Actor_272, Actor_1998, Actor_898",Spain,2015-11-30,2024,R,158 min,"Documentaries, Animation",A compelling documentaries story about title 90 355.
s001243,Movie,Title 523 709,Director_634,"Actor_340, Actor_1468, Actor_888, Actor_376, Actor_1674",Mexico,2017-04-23,2022,G,179 min,"Animation, Horror",A compelling animation story about title 523 709.
s001244,TV Show,Title 508 16,Director_517,"Actor_1987, Actor_1101, Actor_1804",Multiple,2015-09-11,1990,PG-13,5 Seasons,Action,A compelling action story about title 508 16.
s001245,Movie,Title 201 102,Director_254,"Actor_441, Actor_508",Netherlands,2005-12-15,1999,PG-13,90 min,"Action, Documentaries, Kids",A compelling action story about title 201 102.
s001246,Movie,Title 507 917,Director_710,"Actor_834, Actor_1081, Actor_621, Actor_1748",Japan,2011-05-26,2000,TV-14,84 min,"Documentaries, Family",A compelling documentaries story about title 507 917.
s001247,Movie,Title 569 500,,"Actor_821, Actor_522",United Kingdom,2024-12-16,1996,TV-14,176 min,"Thrillers, Romance",A compelling thrillers story about title 569 500.
s001248,Movie,Title 196 2,Director_291,"Actor_1033, Actor_556, Actor_1356",Sweden,2009-10-23,2012,R,179 min,Action,A compelling action story about title 196 2.
s001249,Movie,Title 353 530,Director_227,"Actor_1677, Actor_1986, Actor_1969, Actor_1951",South Korea,2016-02-28,2022,PG,95 min,"Horror, Documentaries",A compelling horror story about title 353 530.
s001250,Movie,Title 392 686,Director_557,"Actor_1336, Actor_1510, Actor_682, Actor_1673, Actor_1900, Actor_705",Italy,2014-06-19,2009,TV-14,174 min,"Thrillers, Crime, Action",A compelling thrillers story about title 392 686.
s001251,Movie,Title 456 661,Director_452,"Actor_894, Actor_1248, Actor_881",India,2016-11-15,2024,TV-14,74 min,"Kids, Action, Dramas",A compelling kids story about title 456 661.
s001252,Movie,Title 513 316,Director_651,"Actor_1913, Actor_745",Brazil,2005-04-12,1992,TV-PG,70 min,"Animation, Dramas",A compelling animation story about title 513 316.
s001253,Movie,Title 543 866,Director_248,"Actor_1209, Actor_387, Actor_1423",France,2009-03-20,2015,PG-13,124 min,"Animation, Documentaries, Kids",A compelling animation story about title 543 866.
s001254,Movie,Title 256 357,Director_499,"Actor_1577, Actor_1580, Actor_826, Actor_1366",Netherlands,2010-05-19,2016,TV-PG,142 min,"Family, Animation, Action",A compelling family story about title 256 357.
s001255,Movie,Title 221 481,Director_240,"Actor_165, Actor_122, Actor_116, Actor_78",Japan,2016-02-28,2011,PG-13,86 min,Family,A compelling family story about title 221 481.
s001256,Movie,Title 292 939,,"Actor_1397, Actor_529, Actor_1020, Actor_1908, Actor_483, Actor_347",France,2013-10-21,2018,NR,95 min,Family,A compelling family story about title 292 939.
s001257,TV Show,Title 580 275,Director_510,"Actor_412, Actor_509, Actor_1988, Actor_729",France,2011-05-31,2006,R,17 Seasons,"Animation, Dramas",A compelling animation story about title 580 275.
s001258,TV Show,Title 48 253,Director_89,"Actor_189, Actor_746",Multiple,2014-02-19,2008,PG,16 Seasons,"Crime, Romance, Action",A compelling crime story about title 48 253.
s001259,Movie,Title 258 756,Director_426,"Actor_666, Actor_1381, Actor_1012, Actor_345, Actor_1846",United States,2011-06-17,1999,G,129 min,Dramas,A compelling dramas story about title 258 756.
s001260,TV Show,Title 4 249,,"Actor_1357, Actor_986, Actor_1404, Actor_1085, Actor_1812, Actor_1549",Spain,2022-05-16,2023,G,14 Seasons,"Animation, Family",A compelling animation story about title 4 249.
s001261,Movie,Title 351 239,Director_467,"Actor_369, Actor_1966, Actor_159, Actor_61, Actor_1624, Actor_941",United Kingdom,2021-09-04,2011,PG-13,73 min,Dramas,A compelling dramas story about title 351 239.
s001262,Movie,Title 378 959,Director_291,"Actor_829, Actor_44, Actor_582, Actor_774, Actor_1452",Canada,2021-01-30,2021,PG-13,162 min,Crime,A compelling crime story about title 378 959.
s001263,Movie,Title 504 147,Director_601,"Actor_1601, Actor_283",South Korea,2023-10-23,2007,PG,156 min,Thrillers,A compelling thrillers story about title 504 147.
s001264,Movie,Title 343 843,Director_55,"Actor_97, Actor_471, Actor_363, Actor_1237, Actor_1592",United States,2024-09-05,2008,NR,149 min,"Reality TV, Thrillers",A compelling reality tv story about title 343 843.
s001265,Movie,Title 287 507,Director_4,"Actor_815, Actor_448, Actor_1379, Actor_1141, Actor_894",South Korea,2022-03-25,2003,R,98 min,Horror,A compelling horror story about title 287 507.
s001266,TV Show,Title 331 495,Director_582,"Actor_582, Actor_1076, Actor_1060, Actor_726",Netherlands,2019-12-19,2022,PG,18 Seasons,"Thrillers, Horror",A compelling thrillers story about title 331 495.
s001267,Movie,Title 498 798,Director_133,"Actor_1694, Actor_1846, Actor_764, Actor_737, Actor_1163, Actor_1745",Multiple,2018-02-16,1990,R,149 min,"Animation, Comedies",A compelling animation story about title 498 798.
s001268,Movie,Title 504 208,,"Actor_1234, Actor_730, Actor_178",Germany,2006-03-04,2024,TV-MA,126 min,"Romance, Horror, Dramas",A compelling romance story about title 504 208.
s001269,Movie,Title 38 466,Director_439,"Actor_932, Actor_117, Actor_818, Actor_1765, Actor_697",Mexico,2024-12-28,2011,R,90 min,"Romance, Action",A compelling romance story about title 38 466.
s001270,Movie,Title 58 988,Director_356,"Actor_1905, Actor_1977, Actor_148, Actor_918, Actor_666",Italy,2014-11-14,2009,R,150 min,"Comedies, Documentaries, Family",A compelling comedies story about title 58 988.
s001271,Movie,Title 166 79,Director_659,"Actor_528, Actor_1258, Actor_64, Actor_1190",Brazil,2006-07-03,2004,NR,180 min,"Horror, Crime",A compelling horror story about title 166 79.
s001272,TV Show,Title 575 657,Director_568,"Actor_211, Actor_1983",France,2018-12-14,2010,PG,2 Seasons,"Family, Sci-Fi, Crime",A compelling family story about title 575 657.
s001273,Movie,Title 269 381,Director_92,"Actor_1568, Actor_1345, Actor_1102, Actor_1173",Italy,2023-12-04,1999,PG-13,78 min,"Kids, Reality TV, Romance",A compelling kids story about title 269 381.
s001274,Movie,Title 101 70,Director_562,"Actor_1614, Actor_1663, Actor_8",Italy,2023-09-16,1994,G,179 min,"Family, Animation",A compelling family story about title 101 70.
s001275,TV Show,Title 372 553,Director_685,"Actor_1479, Actor_233, Actor_1592, Actor_993, Actor_324",Mexico,2005-03-04,1991,TV-MA,10 Seasons,"Kids, Dramas",A compelling kids story about title 372 553.
s001276,Movie,Title 350 38,Director_668,"Actor_1903, Actor_857, Actor_448, Actor_8, Actor_498, Actor_1756",Italy,2008-07-25,1999,PG,121 min,"Romance, Family",A compelling romance story about title 350 38.
s001277,Movie,Title 250 61,Director_48,"Actor_1525, Actor_1579, Actor_1123",India,2014-08-11,1993,R,133 min,"Action, Romance",A compelling action story about title 250 61.
s001278,Movie,Title 119 289,Director_70,"Actor_416, Actor_1279, Actor_223, Actor_938, Actor_1055",Netherlands,2020-05-04,2019,TV-PG,125 min,"Horror, Dramas",A compelling horror story about title 119 289.
s001279,Movie,Title 241 921,Director_417,"Actor_684, Actor_1386",Japan,2012-12-05,1997,PG-13,84 min,"Action, Crime",A compelling action story about title 241 921.
s001280,Movie,Title 485 571,Director_605,"Actor_1761, Actor_1988, Actor_1965",South Korea,2023-09-06,1990,NR,145 min,"Romance, Kids, Comedies",A compelling romance story about title 485 571.
s001281,Movie,Title 558 130,Director_550,"Actor_957, Actor_1761, Actor_264, Actor_1111",Multiple,2021-06-25,2002,PG-13,132 min,"Dramas, Sci-Fi, Action",A compelling dramas story about title 558 130.
s001282,Movie,Title 105 844,Director_454,"Actor_293, Actor_978, Actor_528, Actor_1866, Actor_159",India,2024-10-06,2009,NR,169 min,Animation,A compelling animation story about title 105 844.
s001283,Movie,Title 523 417,Director_95,"Actor_506, Actor_150, Actor_493, Actor_1868, Actor_1200",Netherlands,2009-06-06,2005,TV-14,95 min,"Kids, Fantasy, Horror",A compelling kids story about title 523 417.
s001284,Movie,Title 160 342,Director_336,"Actor_995, Actor_78, Actor_970, Actor_650, Actor_317",Italy,2020-10-10,1995,R,175 min,"Documentaries, Sci-Fi",A compelling documentaries story about title 160 342.
s001285,Movie,Title 252 943,Director_31,"Actor_592, Actor_1323, Actor_295, Actor_151, Actor_414, Actor_589",Multiple,2005-07-27,2009,TV-PG,73 min,Documentaries,A compelling documentaries story about title 252 943.
s001286,TV Show,Title 434 349,Director_234,"Actor_1578, Actor_1180",Canada,2009-12-11,2021,TV-PG,5 Seasons,Reality TV,A compelling reality tv story about title 434 349.
s001287,TV Show,Title 587 454,Director_740,"Actor_1448, Actor_669, Actor_1033, Actor_1280, Actor_1600, Actor_843",Multiple,2021-08-14,1995,TV-14,16 Seasons,Comedies,A compelling comedies story about title 587 454.
s001288,Movie,Title 536 609,Director_441,"Actor_579, Actor_1323, Actor_1266, Actor_1335, Actor_916",India,2007-09-19,2005,TV-PG,101 min,"Dramas, Animation, Action",A compelling dramas story about title 536 609.
s001289,Movie,Title 593 62,Director_385,"Actor_143, Actor_960, Actor_70, Actor_168, Actor_1246, Actor_1556",South Korea,2012-05-15,2009,TV-PG,139 min,Reality TV,A compelling reality tv story about title 593 62.
s001290,Movie,Title 65 751,Director_9,"Actor_72, Actor_557",United States,2015-05-20,2002,NR,178 min,Dramas,A compelling dramas story about title 65 751.
s001291,TV Show,Title 342 495,Director_331,"Actor_1414, Actor_1305, Actor_576, Actor_1294, Actor_447, Actor_1649",Italy,2014-01-04,1991,NR,9 Seasons,Family,A compelling family story about title 342 495.
s001292,Movie,Title 260 572,Director_377,"Actor_225, Actor_1926",Multiple,2006-11-18,1996,PG-13,156 min,Crime,A compelling crime story about title 260 572.
s001293,TV Show,Title 275 142,Director_46,"Actor_994, Actor_1402, Actor_628",Multiple,2017-07-10,1990,PG,5 Seasons,"Thrillers, Kids",A compelling thrillers story about title 275 142.
s001294,Movie,Title 114 919,Director_72,"Actor_780, Actor_1192, Actor_833",Netherlands,2024-09-18,1994,PG-13,96 min,"Thrillers, Reality TV, Documentaries",A compelling thrillers story about title 114 919.
s001295,TV Show,Title 481 515,Director_400,"Actor_1676, Actor_1149",India,2019-04-24,1999,TV-14,11 Seasons,"Sci-Fi, Documentaries, Reality TV",A compelling sci-fi story about title 481 515.
s001296,Movie,Title 372 742,Director_412,"Actor_135, Actor_1349, Actor_772",Japan,2010-03-25,1995,NR,97 min,"Romance, Reality TV, Family",A compelling romance story about title 372 742.
s001297,Movie,Title 255 650,Director_706,"Actor_1959, Actor_709, Actor_613, Actor_1126",United Kingdom,2019-08-09,2006,TV-MA,147 min,"Dramas, Comedies",A compelling dramas story about title 255 650.
s001298,Movie,Title 279 485,,"Actor_570, Actor_1044, Actor_282, Actor_84, Actor_422, Actor_595",Germany,2020-06-12,2017,TV-PG,140 min,"Kids, Sci-Fi, Comedies",A compelling kids story about title 279 485.
s001299,Movie,Title 76 38,Director_385,"Actor_1886, Actor_391, Actor_1664, Actor_1165, Actor_571, Actor_1037",South Korea,2017-01-14,2023,TV-PG,106 min,"Sci-Fi, Kids",A compelling sci-fi story about title 76 38.
s001300,Movie,Title 418 513,Director_785,"Actor_419, Actor_331, Actor_1904, Actor_798, Actor_8",France,2009-07-05,1998,PG,149 min,"Horror, Reality TV, Animation",A compelling horror story about title 418 513.
